_id,name,price,description,discount,vendors,scrapedAt,__v,originalPrice,reviews,rating,availability,badge,image
674b0b8c888a78dce3230cf1,,,,,[],2024-11-30 12:56:44.521,0,,,,,,
674b0b8c888a78dce3230cf5,"HP 14 inch Laptop, HD Display, 12th Generation Intel Core i3-1215U, 8 GB RAM, 256 GB SSD, Intel UHD Graphics, Windows 11 Home in S Mode, 14-dq5009nr (2024)",$249.99$319.00,"FREE delivery Fri, Dec 6 Or fastest delivery Mon, Dec 2 More Buying Choices$228.64(11+ used & new offers)",,[],2024-11-30 12:56:44.535,0,,,,,,
674b0b8c888a78dce3230cf8,"15.6"" FHD IPS Business Laptop, 32GB RAM 1TB SSD, AMD Ryzen 5(Beat i3-1215U, 4 Cores Up to 3.7GHz), 65W Type-C, 2 Years Warranty, Fingerprint, Backlit Keyboard, Wi-Fi 5, BT5.2, Numpad",$379.00$779.99,"Exclusive Prime priceFREE delivery Dec 10 - 16 Or fastest delivery Thu, Dec 5",,[],2024-11-30 12:56:44.538,0,,,,,,
674b0b8c888a78dce3230cfb,"Acer Aspire 3 A315-24P-R7VH Slim Laptop | 15.6"" Full HD IPS Display | AMD Ryzen 3 7320U Quad-Core Processor | AMD Radeon Graphics | 8GB LPDDR5 | 128GB NVMe SSD | Wi-Fi 6 | Windows 11 Home in S Mode",$279.99$321.99,"FREE delivery Fri, Dec 6 Or fastest delivery Mon, Dec 2 More Buying Choices$237.59(16+ used & new offers)",,[],2024-11-30 12:56:44.541,0,,,,,,
674b0b8c888a78dce3230cfe,"Apple 2024 MacBook Air 13-inch Laptop with M3 chip: Built for Apple Intelligence, 13.6-inch Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, Backlit Keyboard, Touch ID; Space Gray Apple 2024 MacBook Air 15-inch Laptop with M3 chip: Built for Apple Intelligence, 15.3-inch Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, Backlit Keyboard, Touch ID; Midnight Apple 2024 MacBook Air 13-inch Laptop with M3 chip: Built for Apple Intelligence, 13.6-inch Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, Backlit Keyboard, Touch ID; Midnight Acer Predator Helios Neo 16 Gaming Laptop | Intel Core i7-13650HX | NVIDIA GeForce RTX 4060 | 16"" WUXGA 1920 x 1200 165Hz G-SYNC Display | 16GB DDR5 | 512GB Gen 4 SSD | Killer Wi-Fi 6E | PHN16-71-76H5 Apple 2022 MacBook Air Laptop with M2 chip: Built for Apple Intelligence, 13.6-inch Liquid Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera; Space Gray","$899.00$1,099.00$1,234.00$1,499.00$1,049.00$1,299.00$999.99$1,149.99$749.00$999.00",,,[],2024-11-30 12:56:44.543,0,,,,,,
674b0b8c888a78dce3230d01,"Dell Inspiron 16 Plus 7640 Laptop - 16.0-inch 16:10 2.5K Display, Intel Core i7-13620H Processor, 16GB LPDDR5 RAM, 1TB SSD, Intel UHD Graphics, Windows 11 Home, Onsite & Migrate Service - Ice Blue",$699.99$949.99,"FREE delivery Fri, Dec 6 Or fastest delivery Mon, Dec 2",,[],2024-11-30 12:56:44.548,0,,,,,,
674b0b8c888a78dce3230d05,"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 16GB RAM, 288GB Storage (128GB eMMC + 160GB Docking Station Set), Intel UHD Graphics, 720p Webcam, Wi-Fi, 1 Year Office 365, Win 11 S, Silver",$262.65$399.00,"FREE delivery Tue, Dec 3",,[],2024-11-30 12:56:44.552,0,,,,,,
674b0b8c888a78dce3230d08,"HP Portable Laptop, Student and Business, 14"" HD Display, Intel Quad-Core N4120, 8GB DDR4 RAM, 64GB eMMC, 1 Year Office 365, Webcam, RJ-45, HDMI, Wi-Fi, Windows 11 Home, Silver",$192.00$269.00,"FREE delivery Dec 4 - 6 Or fastest delivery Wed, Dec 4 Only 6 left in stock - order soon.",,[],2024-11-30 12:56:44.555,0,,,,,,
674b0b8c888a78dce3230d0b,"Lenovo V15 G2 Laptop, 15.6"" FHD Screen, Intel Dual-core Processor, 16GB RAM, 1TB SSD, Webcam, HDMI, Wi-Fi, Windows 11 Home, Black",$338.00$469.00,"FREE delivery Dec 4 - 6 Or fastest delivery Mon, Dec 2 Only 7 left in stock - order soon.More Buying Choices$331.55(5 used & new offers)",,[],2024-11-30 12:56:44.557,0,,,,,,
674b0b8c888a78dce3230d0e,"Acer Nitro V Gaming Laptop | Intel Core i5-13420H Processor | NVIDIA GeForce RTX 4050 Laptop GPU | 15.6"" FHD IPS 144Hz Display | 8GB DDR5 | 512GB Gen 4 SSD | WiFi 6 | Backlit KB | ANV15-51-51H9",$599.99$779.99,FREE delivery,,[],2024-11-30 12:56:44.562,0,,,,,,
674b0b8c888a78dce3230d11,"ASUS 2024 Vivobook Go 11.6” HD Laptop, Intel Dual Core N4500, Intel Graphics, 4GB, 128GB, Windows 11 Home in S Mode, Star Black, L210KA-ES04",$204.99$229.99,"FREE delivery Dec 4 - 6 Or fastest delivery Tue, Dec 3 Only 14 left in stock - order soon.More Buying Choices$119.59(8+ used & new offers)",,[],2024-11-30 12:56:44.567,0,,,,,,
674b0b8c888a78dce3230d14,"Apple 2022 MacBook Air Laptop with M2 chip: Built for Apple Intelligence, 13.6-inch Liquid Retina Display, 16GB RAM, 256GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera; Midnight",$749.00$999.00,"FREE delivery Fri, Dec 6 Or fastest delivery Mon, Dec 2",,[],2024-11-30 12:56:44.569,0,,,,,,
674b0b8c888a78dce3230d17,"18.5 Inch Laptops, Windows 11 Laptop with 20GB RAM 128GB EMMC+1024GB SSD, Celeron N5095 Quad-Core, Office 365 1-Year Subscription, 180° Hinge, WiFi 6, BT5.2, USB, Type-C, HDMI, 8000mAh(Gray)","$399.99$1,399.99",Exclusive Prime priceFREE deliveryOnly 1 left in stock - order soon.,,[],2024-11-30 12:56:44.572,0,,,,,,
674b0b8c888a78dce3230d1a,"HP Newest 255 G10 Laptop for Home or Work, 16GB RAM, 1TB SSD, 15.6"" Full HD, Ryzen 3 7330U (Beat Intel i5-1135G7), Ethernet Port, HDMI, USB-C, Windows 11 Pro, Business and Fun Ready (2024)",$399.99$599.99,"Exclusive Prime priceFREE delivery Dec 6 - 12 Or fastest delivery Wed, Dec 4",,[],2024-11-30 12:56:44.575,0,,,,,,
674b0b8c888a78dce3230d1d,"ASUS 15.6” Vivobook Go Laptop, Intel Dual Core N4500, 4GB RAM, 128GB SSD, Windows 11 in S Mode, Star Black, L510KA-ES04",$159.99$229.99,"FREE delivery Fri, Dec 6 Or fastest delivery Wed, Dec 4 Only 19 left in stock - order soon.",,[],2024-11-30 12:56:44.580,0,,,,,,
674b0b8c888a78dce3230d20,"HP 17 Laptop, 17.3"" HD+ Touchscreen Display, 12th Gen Intel Core i7-1255U, 64GB RAM, 2TB SSD, Webcam, HDMI, SuperSpeed USB Ports, Wi-Fi 6, Windows 11 Home, Silver",$847.99$999.00,FREE delivery Dec 5 - 9,,[],2024-11-30 12:56:44.582,0,,,,,,
674b0b8c888a78dce3230d23,"ASUS Vivobook Go 15.6” FHD Slim Laptop, AMD Ryzen 3 7320U Quad Core Processor, 8GB DDR5 RAM, 128GB SSD, Windows 11 Home, Fast Charging, Webcam Sheild, Mixed Black, E1504FA-AS33",$219.99$299.99,FREE deliveryOnly 1 left in stock - order soon.,,[],2024-11-30 12:56:44.585,0,,,,,,
674b0b8c888a78dce3230d26,"HP Flagship Touchscreen Laptop Computer • Win 11 Pro • 2024 Office Lifetime • 15.6"" Full HD Touchscreen • Intel i3 1215U • Wi-Fi 5 • Anti-Glare HD Display w/JAWFOAL Bundle (16G RAM • 512GB SSD)",$499.99$799.99,FREE delivery Dec 13 - 17 Or fastest delivery Dec 12 - 13,,[],2024-11-30 12:56:44.587,0,,,,,,
674b0b8c888a78dce3230d29,"HP 14"" Ultral Light Laptop for Students and Business, Intel Quad-Core, 8GB RAM, 192GB Storage(64GB eMMC+128GB Ghost Manta SD Card), 1 Year Office 365, USB C, Win 11 S",$212.00$249.99,"Exclusive Prime price FREE delivery Fri, Dec 6 Or fastest delivery Mon, Dec 2",,[],2024-11-30 12:56:44.590,0,,,,,,
674b0b8c888a78dce3230d2c,"Alienware X16 R2 Gaming Laptop - 16-inch QHD+ 240Hz 3ms Display, Intel Core Ultra 7-155H, 16GB LPDDR5X RAM, 1TB SSD, NVIDIA GeForce RTX 4070 8GB GDDR6, Windows 11 Home, Onsite Service - Lunar Silver","$1,999.99$2,399.99","FREE delivery Fri, Dec 6 Or fastest delivery Thu, Dec 5",,[],2024-11-30 12:56:44.594,0,,,,,,
674b0c9a888a78dce3230d32,,$429.99$529.99$649.99$779.99$639.99$799.99,,,[],2024-11-30 13:01:14.739,0,$529.99$779.99$799.99,,,,,
674b0c9a888a78dce3230d34,,,,,[],2024-11-30 13:01:14.770,0,,,,,,
674b0c9a888a78dce3230d36,"HP 14 inch Laptop, HD Display, 12th Generation Intel Core i3-1215U, 8 GB RAM, 256 GB SSD, Intel UHD Graphics, Windows 11 Home in S Mode, 14-dq5009nr (2024)",$249.99$319.00,"FREE delivery Fri, Dec 6 More Buying Choices$228.64(11+ used & new offers)",,[],2024-11-30 13:01:14.772,0,$319.00,,4.2 out of 5 stars,,,https://m.media-amazon.com/images/I/81tnwNLrlDL._AC_UY218_.jpg
674b0c9a888a78dce3230d38,"Lenovo V15 G2 Laptop, 15.6"" FHD Screen, Intel Dual-core Processor, 16GB RAM, 1TB SSD, Webcam, HDMI, Wi-Fi, Windows 11 Home, Black",$338.00$469.00,"FREE delivery Dec 4 - 6 Or fastest delivery Mon, Dec 2 Only 7 left in stock - order soon.More Buying Choices$331.55(5 used & new offers)",,[],2024-11-30 13:01:14.774,0,$469.00,,4.2 out of 5 stars,,,https://m.media-amazon.com/images/I/71LoMk4Cn7L._AC_UY218_.jpg
674b0c9a888a78dce3230d3a,"15.6"" FHD IPS Business Laptop, 32GB RAM 1TB SSD, AMD Ryzen 5(Beat i3-1215U, 4 Cores Up to 3.7GHz), 65W Type-C, 2 Years Warranty, Fingerprint, Backlit Keyboard, Wi-Fi 5, BT5.2, Numpad",$379.00$789.99,"Exclusive Prime priceFREE delivery Dec 10 - 16 Or fastest delivery Thu, Dec 5",,[],2024-11-30 13:01:14.776,0,$789.99,,5.0 out of 5 stars,,,https://m.media-amazon.com/images/I/71R5yldO+xL._AC_UY218_.jpg
674b0c9a888a78dce3230d3c,,,,,[],2024-11-30 13:01:14.779,0,,,,,,
674b0c9a888a78dce3230d3e,"Acer Aspire 3 A315-24P-R7VH Slim Laptop | 15.6"" Full HD IPS Display | AMD Ryzen 3 7320U Quad-Core Processor | AMD Radeon Graphics | 8GB LPDDR5 | 128GB NVMe SSD | Wi-Fi 6 | Windows 11 Home in S Mode",$279.99$321.99,"FREE delivery Fri, Dec 6 Or fastest delivery Mon, Dec 2 More Buying Choices$237.59(17+ used & new offers)",,[],2024-11-30 13:01:14.781,0,$321.99,,4.4 out of 5 stars,,,https://m.media-amazon.com/images/I/61gKkYQn6lL._AC_UY218_.jpg
674b0c9a888a78dce3230d40,"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 16GB RAM, 288GB Storage (128GB eMMC + 160GB Docking Station Set), Intel UHD Graphics, 720p Webcam, Wi-Fi, 1 Year Office 365, Win 11 S, Silver",$262.65$399.00,"FREE delivery Tue, Dec 3",,[],2024-11-30 13:01:14.783,0,$399.00,,4.3 out of 5 stars,,,https://m.media-amazon.com/images/I/61Uw0-2+2YL._AC_UY218_.jpg
674b0c9a888a78dce3230d42,"HP Lastest 255 G10 15.6"" FHD Business Laptop, AMD Ryzen 7 7730U (64GB RAM | 2T SSD), Numeric Keypad, Webcam, Window 11 Pro, MS Office Pro 2024","$799.99$1,799.98",Exclusive Prime priceFREE delivery Dec 13 - 17 Or fastest delivery Dec 12 - 13,,[],2024-11-30 13:01:14.785,0,"$1,799.98",,4.9 out of 5 stars,,,https://m.media-amazon.com/images/I/71RCGg-QUzL._AC_UY218_.jpg
674b0c9a888a78dce3230d44,"ASUS 2024 Vivobook Go 11.6” HD Laptop, Intel Dual Core N4500, Intel Graphics, 4GB, 128GB, Windows 11 Home in S Mode, Star Black, L210KA-ES04",$204.99$229.99,"FREE delivery Dec 4 - 6 Or fastest delivery Tue, Dec 3 Only 14 left in stock - order soon.More Buying Choices$119.59(8+ used & new offers)",,[],2024-11-30 13:01:14.786,0,$229.99,,4.1 out of 5 stars,,,https://m.media-amazon.com/images/I/51xxONbwsvL._AC_UY218_.jpg
674b0c9a888a78dce3230d46,"Apple 2024 MacBook Air 13-inch Laptop with M3 chip: Built for Apple Intelligence, 13.6-inch Liquid Retina Display, 16GB Unified Memory, 256GB SSD Storage, Backlit Keyboard, Touch ID; Midnight","$844.00$1,099.00",FREE deliveryUsually ships within 1 to 2 months,,[],2024-11-30 13:01:14.808,0,"$1,099.00",,4.6 out of 5 stars,,,https://m.media-amazon.com/images/I/71x9JI-Il0L._AC_UY218_.jpg
674b0c9a888a78dce3230d48,"15.6 FHD IPS Laptop Computer Student, 16GB RAM 1TB SSD, 4-Cores Pentium N100 (Up to 3.4GHz), Backlit Keyboard, Fingerprint, 2 Years Warranty, Win 11",$299.99$999.00,"Exclusive Prime price FREE delivery Dec 6 - 10 Or fastest delivery Thu, Dec 5",,[],2024-11-30 13:01:14.812,0,$999.00,,5.0 out of 5 stars,,,https://m.media-amazon.com/images/I/610qTsXzq+L._AC_UY218_.jpg
674b0c9a888a78dce3230d4a,"ASUS 15.6” Vivobook Go Laptop, Intel Dual Core N4500, 4GB RAM, 128GB SSD, Windows 11 in S Mode, Star Black, L510KA-ES04",$159.99$229.99,"FREE delivery Fri, Dec 6 Or fastest delivery Wed, Dec 4 Only 19 left in stock - order soon.",,[],2024-11-30 13:01:14.815,0,$229.99,,4.1 out of 5 stars,,,https://m.media-amazon.com/images/I/61KZBt8QeGL._AC_UY218_.jpg
674b0c9a888a78dce3230d4c,"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4120 Processor, 16GB RAM, 64GB SSD, Intel UHD Graphics, 720p Webcam, WiFi, HDMI, Win 11 S, Silver (Renewed)",$203.15$239.00,"FREE delivery Fri, Dec 6 Or fastest delivery Wed, Dec 4",,[],2024-11-30 13:01:14.818,0,$239.00,,4.3 out of 5 stars,,,https://m.media-amazon.com/images/I/61iwOt0zV0L._AC_UY218_.jpg
674b0c9a888a78dce3230d4e,"acer Gateway Chromebook 311 CBO311-1H-C1MX Laptop | Intel Celeron N4500 | 11.6"" HD (1366 x 768) Display | 4GB LPDDR4X | 64GB eMMC | Wi-Fi 5 802.11ac | Chrome OS | Star Black",$149.00$199.99,"FREE delivery Wed, Dec 4 Only 5 left in stock - order soon.More Buying Choices$119.99(37+ used & new offers)",,[],2024-11-30 13:01:14.820,0,$199.99,,4.5 out of 5 stars,,,https://m.media-amazon.com/images/I/61s7XxkIC5L._AC_UY218_.jpg
674b0c9a888a78dce3230d50,"Apple 2022 MacBook Air Laptop with M2 chip: Built for Apple Intelligence, 13.6-inch Liquid Retina Display, 16GB RAM, 256GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera; Midnight",$749.00$999.00,"FREE delivery Fri, Dec 6 Or fastest delivery Mon, Dec 2",,[],2024-11-30 13:01:14.822,0,$999.00,,4.7 out of 5 stars,,,https://m.media-amazon.com/images/I/719C6bJv8jL._AC_UY218_.jpg
674b0c9a888a78dce3230d52,"HP Portable Laptop, Student and Business, 14"" HD Display, Intel Quad-Core N4120, 8GB DDR4 RAM, 64GB eMMC, 1 Year Office 365, Webcam, RJ-45, HDMI, Wi-Fi, Windows 11 Home, Silver",$192.00$269.00,FREE delivery Dec 4 - 6 Only 6 left in stock - order soon.,,[],2024-11-30 13:01:14.825,0,$269.00,,4.1 out of 5 stars,,,https://m.media-amazon.com/images/I/61IpRGnny7L._AC_UY218_.jpg
674b0c9a888a78dce3230d54,"ApoloSign 15.6"" Full HD Laptop, 12GB RAM, 512GB SSD, Expandable to 1TB, Intel N5095 Processor, Dual-Band WiFi, 178° Viewing Angle, Dual Speakers-Gray",$279.00$899.99,"FREE delivery Fri, Dec 6 Or fastest delivery Tomorrow, Dec 1",,[],2024-11-30 13:01:14.827,0,$899.99,,5.0 out of 5 stars,,,https://m.media-amazon.com/images/I/71ZtwDQxI3L._AC_UY218_.jpg
674b0c9a888a78dce3230d56,"Apple 2024 MacBook Air 15-inch Laptop with M3 chip: Built for Apple Intelligence, 15.3-inch Liquid Retina Display, 16GB Unified Memory, 256GB SSD Storage, Backlit Keyboard, Touch ID; Midnight","$1,044.00$1,299.00",FREE deliveryUsually ships within 1 to 2 months,,[],2024-11-30 13:01:14.830,0,"$1,299.00",,4.7 out of 5 stars,,,https://m.media-amazon.com/images/I/71tvcLXujtL._AC_UY218_.jpg
674b0c9a888a78dce3230d58,,,,,[],2024-11-30 13:01:14.832,0,,,,,,
674b0c9a888a78dce3230d5a,,,,,[],2024-11-30 13:01:14.838,0,,,,,,
674b0c9a888a78dce3230d5c,,,,,[],2024-11-30 13:01:14.840,0,,,,,,
674b17c15b7435289c08dabb,,"$1,001.72$1,449.99$699.99$899.99$1,139.99$1,349.99",,,[],2024-11-30 13:48:49.105,0,"$1,449.99$899.99$1,349.99",,,,,
674b17c15b7435289c08dabd,,,,,[],2024-11-30 13:48:49.120,0,,,,,,
674b17c15b7435289c08dabf,"HP 14 inch Laptop, HD Display, 12th Generation Intel Core i3-1215U, 8 GB RAM, 256 GB SSD, Intel UHD Graphics, Windows 11 Home in S Mode, 14-dq5009nr (2024)",$249.99$319.00,"FREE delivery Fri, Dec 6 Or fastest delivery Mon, Dec 2 More Buying Choices$228.64(11 used & new offers)",,[],2024-11-30 13:48:49.124,0,$319.00,,4.2 out of 5 stars,,,https://m.media-amazon.com/images/I/81tnwNLrlDL._AC_UY218_.jpg
674b17c15b7435289c08dac1,"15.6"" FHD IPS Business Laptop, 32GB RAM 1TB SSD, AMD Ryzen 5(Beat i3-1215U, 4 Cores Up to 3.7GHz), 65W Type-C, 2 Years Warranty, Fingerprint, Backlit Keyboard, Wi-Fi 5, BT5.2, Numpad",$379.00$789.99,"Exclusive Prime priceFREE delivery Dec 10 - 16 Or fastest delivery Thu, Dec 5",,[],2024-11-30 13:48:49.127,0,$789.99,,5.0 out of 5 stars,,,https://m.media-amazon.com/images/I/71R5yldO+xL._AC_UY218_.jpg
674b17c15b7435289c08dac3,"ASUS 15.6” Vivobook Go Laptop, Intel Dual Core N4500, 4GB RAM, 128GB SSD, Windows 11 in S Mode, Star Black, L510KA-ES04",$159.99$229.99,"FREE delivery Fri, Dec 6 Or fastest delivery Thu, Dec 5 Only 10 left in stock - order soon.",,[],2024-11-30 13:48:49.129,0,$229.99,,4.1 out of 5 stars,,,https://m.media-amazon.com/images/I/61KZBt8QeGL._AC_UY218_.jpg
674b17c15b7435289c08dac5,"SAMSUNG 14"" Galaxy Book4 Pro Business Laptop, Wi-Fi PC Computer, Windows 11 PRO, Intel Core 5 Ultra 125H / 16GB / 512GB, 3K AMOLED Touchscreen, 2024 Model, NP944XGK-KG2US, Moonstone Gray","$1,099.99$1,449.99","FREE delivery Fri, Dec 6 Or fastest delivery Mon, Dec 2",,[],2024-11-30 13:48:49.133,0,"$1,449.99",,4.1 out of 5 stars,,,https://m.media-amazon.com/images/I/6131ZgIFn1L._AC_UL640_QL65_.jpg
674b17c15b7435289c08dac7,,,,,[],2024-11-30 13:48:49.136,0,,,,,,
674b17c15b7435289c08dac9,"Acer Aspire 3 A315-24P-R7VH Slim Laptop | 15.6"" Full HD IPS Display | AMD Ryzen 3 7320U Quad-Core Processor | AMD Radeon Graphics | 8GB LPDDR5 | 128GB NVMe SSD | Wi-Fi 6 | Windows 11 Home in S Mode",$279.99$321.99,"FREE delivery Fri, Dec 6 Or fastest delivery Wed, Dec 4 More Buying Choices$237.59(16+ used & new offers)",,[],2024-11-30 13:48:49.138,0,$321.99,,4.4 out of 5 stars,,,https://m.media-amazon.com/images/I/61gKkYQn6lL._AC_UY218_.jpg
674b17c15b7435289c08dacb,"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 16GB RAM, 288GB Storage (128GB eMMC + 160GB Docking Station Set), Intel UHD Graphics, 720p Webcam, Wi-Fi, 1 Year Office 365, Win 11 S, Silver",$262.65$399.00,"FREE delivery Tue, Dec 3",,[],2024-11-30 13:48:49.141,0,$399.00,,4.3 out of 5 stars,,,https://m.media-amazon.com/images/I/61Uw0-2+2YL._AC_UY218_.jpg
674b17c15b7435289c08dacd,"HP Lastest 255 G10 15.6"" FHD Business Laptop, AMD Ryzen 7 7730U (64GB RAM | 2T SSD), Numeric Keypad, Webcam, Window 11 Pro, MS Office Pro 2024","$799.99$1,799.98",Exclusive Prime priceFREE delivery Dec 13 - 17 Or fastest delivery Dec 12 - 13,,[],2024-11-30 13:48:49.144,0,"$1,799.98",,4.9 out of 5 stars,,,https://m.media-amazon.com/images/I/71RCGg-QUzL._AC_UY218_.jpg
674b17c15b7435289c08dacf,"Lenovo V15 G2 Laptop, 15.6"" FHD Screen, Intel Dual-core Processor, 16GB RAM, 1TB SSD, Webcam, HDMI, Wi-Fi, Windows 11 Home, Black",$331.55$469.00,"FREE delivery Dec 5 - 9 Or fastest delivery Wed, Dec 4",,[],2024-11-30 13:48:49.146,0,$469.00,,4.2 out of 5 stars,,,https://m.media-amazon.com/images/I/71LoMk4Cn7L._AC_UY218_.jpg
674b17c15b7435289c08dad1,"ASUS 2024 Vivobook Go 11.6” HD Laptop, Intel Dual Core N4500, Intel Graphics, 4GB, 128GB, Windows 11 Home in S Mode, Star Black, L210KA-ES04",$204.99$229.99,"FREE delivery Dec 4 - 5 Or fastest delivery Tue, Dec 3 Only 15 left in stock - order soon.More Buying Choices$119.59(7+ used & new offers)",,[],2024-11-30 13:48:49.150,0,$229.99,,4.1 out of 5 stars,,,https://m.media-amazon.com/images/I/51xxONbwsvL._AC_UY218_.jpg
674b17c15b7435289c08dad3,"Apple 2024 MacBook Air 13-inch Laptop with M3 chip: Built for Apple Intelligence, 13.6-inch Liquid Retina Display, 16GB Unified Memory, 256GB SSD Storage, Backlit Keyboard, Touch ID; Midnight","$844.00$1,099.00",FREE deliveryUsually ships within 1 to 2 months,,[],2024-11-30 13:48:49.152,0,"$1,099.00",,4.6 out of 5 stars,,,https://m.media-amazon.com/images/I/71x9JI-Il0L._AC_UY218_.jpg
674b17c15b7435289c08dad5,"ApoloSign 15.6"" Full HD Laptop, 12GB RAM, 512GB SSD, Expandable to 1TB, Intel N5095 Processor, Dual-Band WiFi, 178° Viewing Angle, Dual Speakers-Gray",$279.00$899.99,"FREE delivery Fri, Dec 6 Or fastest delivery Mon, Dec 2",,[],2024-11-30 13:48:49.154,0,$899.99,,5.0 out of 5 stars,,,https://m.media-amazon.com/images/I/71ZtwDQxI3L._AC_UY218_.jpg
674b17c15b7435289c08dad7,"acer Gateway Chromebook 311 CBO311-1H-C1MX Laptop | Intel Celeron N4500 | 11.6"" HD (1366 x 768) Display | 4GB LPDDR4X | 64GB eMMC | Wi-Fi 5 802.11ac | Chrome OS | Star Black",$145.00$199.99,"FREE delivery Dec 4 - 5 Or fastest delivery Tue, Dec 3 More Buying Choices$119.99(36+ used & new offers)",,[],2024-11-30 13:48:49.157,0,$199.99,,4.5 out of 5 stars,,,https://m.media-amazon.com/images/I/61s7XxkIC5L._AC_UY218_.jpg
674b17c15b7435289c08dad9,"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4120 Processor, 16GB RAM, 64GB SSD, Intel UHD Graphics, 720p Webcam, WiFi, HDMI, Win 11 S, Silver (Renewed)",$203.15$239.00,FREE delivery Dec 3 - 4 Only 12 left in stock - order soon.,,[],2024-11-30 13:48:49.160,0,$239.00,,4.3 out of 5 stars,,,https://m.media-amazon.com/images/I/61iwOt0zV0L._AC_UY218_.jpg
674b17c15b7435289c08dadb,"Apple 2022 MacBook Air Laptop with M2 chip: Built for Apple Intelligence, 13.6-inch Liquid Retina Display, 16GB RAM, 256GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera; Midnight",$749.00$999.00,"FREE delivery Fri, Dec 6 Or fastest delivery Mon, Dec 2",,[],2024-11-30 13:48:49.162,0,$999.00,,4.7 out of 5 stars,,,https://m.media-amazon.com/images/I/719C6bJv8jL._AC_UY218_.jpg
674b17c15b7435289c08dadd,"HP Portable Laptop, Student and Business, 14"" HD Display, Intel Quad-Core N4120, 8GB DDR4 RAM, 64GB eMMC, 1 Year Office 365, Webcam, RJ-45, HDMI, Wi-Fi, Windows 11 Home, Silver",$194.34$269.00,"FREE delivery Thu, Dec 5 Or fastest delivery Wed, Dec 4 Only 2 left in stock - order soon.More Buying Choices$192.00(35 new offers)",,[],2024-11-30 13:48:49.166,0,$269.00,,4.1 out of 5 stars,,,https://m.media-amazon.com/images/I/61IpRGnny7L._AC_UY218_.jpg
674b17c15b7435289c08dadf,"HP Newest 255 G10 Laptop for Home or Work, 16GB RAM, 1TB SSD, 15.6"" Full HD, Ryzen 3 7330U (Beat Intel i5-1135G7), Ethernet Port, HDMI, USB-C, Windows 11 Pro, Business and Fun Ready (2024)",$399.99$599.99,"Exclusive Prime priceFREE delivery Dec 6 - 12 Or fastest delivery Wed, Dec 4",,[],2024-11-30 13:48:49.169,0,$599.99,,4.2 out of 5 stars,,,https://m.media-amazon.com/images/I/71HYs8c4e-L._AC_UY218_.jpg
674b17c15b7435289c08dae1,"ASUS Chromebook CX1, 15.6"" FHD NanoEdge Display, Intel Celeron N4500 Processor, 64GB eMMC Storage, 8GB RAM, ChromeOS, Transparent Silver, CX1500CKA-AS84F",$169.99$249.99,"FREE delivery Fri, Dec 6 Or fastest delivery Wed, Dec 4 More Buying Choices$134.29(5+ used & new offers)",,[],2024-11-30 13:48:49.172,0,$249.99,,4.3 out of 5 stars,,,https://m.media-amazon.com/images/I/71-4taykpML._AC_UY218_.jpg
674b17c15b7435289c08dae3,"jumper Laptop with Celeron N5095 CPU, Office 365 One Year, 16GB RAM 128GB EMMC, 1TB SSD, Laptop Computer with FHD IPS 1920x1200 Display, 38WH Battery, 2.4G+5G WiFi, BT4.0, HDMI, 16 Inch Laptops.","$379.99$1,299.99","FREE delivery Fri, Dec 6 Or fastest delivery Wed, Dec 4",,[],2024-11-30 13:48:49.175,0,"$1,299.99",,4.5 out of 5 stars,,,https://m.media-amazon.com/images/I/71kwemytScL._AC_UL640_QL65_.jpg
674b17c15b7435289c08dae5,,,,,[],2024-11-30 13:48:49.177,0,,,,,,
674b17c15b7435289c08dae7,,,,,[],2024-11-30 13:48:49.181,0,,,,,,
674b17c15b7435289c08dae9,,,,,[],2024-11-30 13:48:49.184,0,,,,,,
674b17c15b7435289c08daeb,,,,,[],2024-11-30 13:48:49.187,0,,,,,,
674b1fd43734207c0e527fae,,"$1,001.72$1,449.99$699.99$899.99$1,139.99$1,349.99",,,[],2024-11-30 14:23:16.499,0,"$1,449.99$899.99$1,349.99",,,,,
674b1fd43734207c0e527fb0,,,,,[],2024-11-30 14:23:16.510,0,,,,,,
674b1fd43734207c0e527fb2,"Amazon Fire Max 11 tablet (newest model) vivid 11” display, all-in-one for streaming, reading, and gaming, 14-hour battery life, optional stylus and keyboard, 128 GB, Gray, without lockscreen ads",$159.99$279.99,"FREE delivery Fri, Dec 6 Or fastest delivery Tomorrow, Dec 1",,[],2024-11-30 14:23:16.513,0,$279.99,,4.4 out of 5 stars,,,https://m.media-amazon.com/images/I/71wk6xXIzPL._AC_UY218_.jpg
